Tweet_ID,Date,User,Query,Tweet,Likes,Retweets,URL,Polarity,Sentiment
1855975481767567515,2024-11-11 14:06:51+00:00,4853602248,#PatientExperience,"Choice of #aHUS treatments - what do atypical HUS patients want? https://t.co/hTcWTXS7wj  Pros &amp; Cons, from the patient &amp; #caregiver Point of View. #cmTMA #complement #PatientExperience https://t.co/yvUR4Dx1th",0,0,https://twitter.com/user/status/1855975481767567515,0.0,Neutral
1855974095818555820,2024-11-11 14:01:21+00:00,44866738,#PatientExperience,My first Matrons away day preparing me for my new role as surgical matron @WWLNHS #PatientExperience #LeadershipDevelopment @k_mantron @melaniejaynepi1 @emmajayaddie https://t.co/28HMMNzsf0,15,1,https://twitter.com/user/status/1855974095818555820,0.19318181818181818,Positive
1855971325367447603,2024-11-11 13:50:20+00:00,1836785551107559424,#PatientExperience,"#DigitalHealth is on the rise! With the increased adoption of #Telemedicine, digital records, and mobile apps, healthcare is becoming more accessible than ever.
 What’s next in digital health?

Read more..
https://t.co/4j5LvVo0Z5

#FutureOfHealthcare #PatientExperience https://t.co/zqNxW4eeWR",1,0,https://twitter.com/user/status/1855971325367447603,0.26071428571428573,Positive
1855964961652019664,2024-11-11 13:25:03+00:00,1687087725432729600,#PatientExperience,"RT @SagilityHealth: In this article, Sohail Djariri, Sagility’s Chief Growth Officer, discusses how health plans can be explored using cons…",0,1,https://twitter.com/user/status/1855964961652019664,0.0,Neutral
1855960834775687210,2024-11-11 13:08:39+00:00,2410037223,#PatientExperience,"RT @WHTHFFT: FFT Feedback of the week - Beckett Ward, St Albans City Hospital (SACH)

We're so proud of Beckett Ward, SACH for receiving su…",0,1,https://twitter.com/user/status/1855960834775687210,0.8,Positive
1855958726810722506,2024-11-11 13:00:17+00:00,1440910384681009158,#PatientExperience,"In this article, Sohail Djariri, Sagility’s Chief Growth Officer, discusses how health plans can be explored using consumer retailer strategies to build the member experience. 

Read his article: https://t.co/Fb7aW4XOqY

#MemberExperience #PatientExperience #HealthPlans #Payer https://t.co/cQuIopi3od",2,1,https://twitter.com/user/status/1855958726810722506,0.0,Neutral
1855958726466838689,2024-11-11 13:00:17+00:00,1713310723340738561,#PatientExperience,"Our Patient Engagement System leverages your existing RTLS to display real-time verification, reassuring patients that each care provider is authorized. A straightforward way to strengthen patient security and peace of mind. Contact us to learn more!
#PatientExperience #RTLS https://t.co/ePbUScClZ0",0,0,https://twitter.com/user/status/1855958726466838689,0.5,Positive
1855953066463310210,2024-11-11 12:37:47+00:00,1116331434195787782,#PatientExperience,"Day 10

Develop a user-friendly rating and feedback interface for patients to evaluate their healthcare experience, helping to enhance service quality. 

#UserFeedback #HealthcareUX #PatientExperience #Telemedicine #DesignChallenge https://t.co/UneYZdMkmI https://t.co/m7j1pcsfjn",19,0,https://twitter.com/user/status/1855953066463310210,0.0,Neutral
1855950150620922317,2024-11-11 12:26:12+00:00,24875732,#PatientExperience,RT @southasianIBD: SAIA is excited to join hands with @MondayNightIBD for an important discussion on the role of intestinal ultrasound in #…,0,16,https://twitter.com/user/status/1855950150620922317,0.3875,Positive
1855947008164700192,2024-11-11 12:13:43+00:00,986143981955252224,#PatientExperience,"🌟Next week at the #PatientExperience Congress, we're honored to welcome Phillip Stylianides, Chief Operating Officer at Picker Institute, as an esteemed speaker!🌟➡️REGISTER NOW: https://t.co/KrRSRt8LoS #PXCongress #patientsafety #patientcare #patientdata #patientfirst #patient https://t.co/uYhB384v3K",0,0,https://twitter.com/user/status/1855947008164700192,0.8,Positive
1855943410760470730,2024-11-11 11:59:25+00:00,710764197781504001,#PatientExperience,"For group discount details, call 98188 44901 or 94596 64765

Register now to secure your spot.

#Healthcare #PatientExperience #PatientSafety #VoiceOfHealthcare #SarvodayaHealthcare #HealthcareConference",0,0,https://twitter.com/user/status/1855943410760470730,0.4,Positive
1855935912477159436,2024-11-11 11:29:37+00:00,986143981955252224,#PatientExperience,"🌟The Final Countdown Begins!🌟 We’re thrilled to welcome Picker Institute as an Associate Partner at the #PatientExperience Congress! Join us as we unite leaders in patient-centered care, clinical excellence, and #healthcare innovation. ➡️ REGISTER NOW: https://t.co/KrRSRt8dzk https://t.co/B2EBhXaGzA",0,0,https://twitter.com/user/status/1855935912477159436,0.5333333333333333,Positive
1855929593665863859,2024-11-11 11:04:31+00:00,1584966678303150084,#PatientExperience,HCU patient feedback #PatientExperience @ExpTeamNCA @jenniferCourbet https://t.co/mYBlXqWHMx,0,0,https://twitter.com/user/status/1855929593665863859,0.0,Neutral
1855915725535535241,2024-11-11 10:09:24+00:00,2899174651,#PatientExperience,"A 60-year-old patient regained voice &amp; breath after a complex airway surgery by Dr. Sanjeev Mohanty at MGM Healthcare. Laryngo-tracheal reconstruction restored his ability to speak &amp; breathe.

https://t.co/ndVXSsOoye

#PatientExperience #healthcare #Bhubaneswar #Cuttack #Chennai",0,0,https://twitter.com/user/status/1855915725535535241,-0.3,Negative
1855913558661644753,2024-11-11 10:00:48+00:00,1746444376379715585,#PatientExperience,"🌐 Be There for Your Patients Anytime, Anywhere with Javna's Customer Engagement Platform!

Learn more &amp; contact our experts https://t.co/kzX2Iq9lD7 

#Javna #HealthcareSupport #PatientExperience #DigitalHealth #JavnaSolutions #24x7Engagement https://t.co/sqGdno3r6t",0,0,https://twitter.com/user/status/1855913558661644753,0.5,Positive
1855910694626926801,2024-11-11 09:49:25+00:00,1384109478740561933,#PatientExperience,"🤩 Patient Relative Feedback🤩-Ward 11 / WAFFU
Wow! Look at Such a thoughtful letter and gift given by a patients relative to ward 11/ WAFFU. Well done to the ward for all their hard work.
#patientfeedback #gifts #letters #patientexperience https://t.co/VOeXOeAke0",0,0,https://twitter.com/user/status/1855910694626926801,0.03888888888888889,Positive
1855900698405196044,2024-11-11 09:09:42+00:00,1761579087028441088,#PatientExperience,"Gm Chad's❤️❤️❤️🩸✌️
I saw the power of #PatientExperience today.💌💌🔥🐂🐂🐂🐂",1,0,https://twitter.com/user/status/1855900698405196044,0.0,Neutral
1855894945946550378,2024-11-11 08:46:50+00:00,1191284633683533824,#PatientExperience,#radiotherapy #cancer #oncology #radonc #healthcare #patientexperience #EDI #leadership #workforce #CPD #transcancer #transbreastcancer #queercancer #enbycancer #trans #equality #equity #nonbinary #nonbinarybreastcancer #queerbreastcancer #genderaffirmingcare #genderaffirming,0,0,https://twitter.com/user/status/1855894945946550378,0.0,Neutral
1855887648465748105,2024-11-11 08:17:50+00:00,2267126932,#PatientExperience,"RT @ValerieSimon: A powerful visual!
#NurseTwitter #PatientExperience #HLTH2022",0,234,https://twitter.com/user/status/1855887648465748105,0.15,Positive
1855883259907072507,2024-11-11 08:00:24+00:00,986143981955252224,#PatientExperience,"(https://t.co/NnL9UirQcS) 🌟Only 1 Week Left! Meet Dr. Abeer Al Subait, Deputy Executive Director of Corporate Quality, #PatientSafety &amp; #PatientExperience at the Ministry of National Guard #Health Affairs - NGHA, KSA, an esteemed Scientific Committee Member at the #PXCongress! https://t.co/qoBwZoqxrb",0,0,https://twitter.com/user/status/1855883259907072507,0.0,Neutral
1855875155756769598,2024-11-11 07:28:12+00:00,986143981955252224,#PatientExperience,"🌟Michael G. to Take the Stage at the #patient Experience Congress!🌟We are excited to welcome Michael Giuliano, President of @PlanetreeConf  International, to the upcoming #PatientExperience Congress. ➡️ Register Now: https://t.co/KrRSRt8LoS
#PXCongress  #patientcare #patients https://t.co/CeQbf2VsBD",0,0,https://twitter.com/user/status/1855875155756769598,0.39166666666666666,Positive
1855874951397675184,2024-11-11 07:27:23+00:00,1452167044019851267,#PatientExperience,"We are #Thankful to Rema Kesavan for sharing her #Journey , marking two years post-transplant. Her gratitude for Dr. Abhishek Yadav highlights the exceptional #CARE that gave her a new lease on life.
#healthcare   #Wellbeing #PatientExperience https://t.co/Sqr8Sjl6mJ",0,0,https://twitter.com/user/status/1855874951397675184,0.4015151515151515,Positive
1855865147275055241,2024-11-11 06:48:26+00:00,1276096150383149083,#PatientExperience,"Streamline your radiology practice with our comprehensive software solution.

https://t.co/0qxhaJHJ1q

#RadiologySoftware #MedicalImaging #PatientExperience #HospitalManagement #MedicalSoftware #HealthTechSolutions I #HealthcareSolutions #erpsolutions #erpsoftware #ipdmanagement https://t.co/xv7GxKDfq6",1,0,https://twitter.com/user/status/1855865147275055241,0.0,Neutral
1855864539012596006,2024-11-11 06:46:01+00:00,255800745,#PatientExperience,"RT @ValerieSimon: A powerful visual!
#NurseTwitter #PatientExperience #HLTH2022",0,234,https://twitter.com/user/status/1855864539012596006,0.15,Positive
1855853215729824157,2024-11-11 06:01:01+00:00,914137165,#PatientExperience,"RT @ValerieSimon: A powerful visual!
#NurseTwitter #PatientExperience #HLTH2022",0,234,https://twitter.com/user/status/1855853215729824157,0.15,Positive
1855849814258245720,2024-11-11 05:47:30+00:00,119310217,#PatientExperience,"RT @ValerieSimon: A powerful visual!
#NurseTwitter #PatientExperience #HLTH2022",0,234,https://twitter.com/user/status/1855849814258245720,0.15,Positive
1855848677929074947,2024-11-11 05:42:59+00:00,1667403818,#PatientExperience,"RT @ValerieSimon: A powerful visual!
#NurseTwitter #PatientExperience #HLTH2022",0,234,https://twitter.com/user/status/1855848677929074947,0.15,Positive
1855834239763132865,2024-11-11 04:45:37+00:00,2241868043,#PatientExperience,"RT @ValerieSimon: A powerful visual!
#NurseTwitter #PatientExperience #HLTH2022",0,234,https://twitter.com/user/status/1855834239763132865,0.15,Positive
1855834114030510381,2024-11-11 04:45:07+00:00,2216612087,#PatientExperience,"RT @ValerieSimon: A powerful visual!
#NurseTwitter #PatientExperience #HLTH2022",0,234,https://twitter.com/user/status/1855834114030510381,0.15,Positive
1855833283973587371,2024-11-11 04:41:49+00:00,2788117379,#PatientExperience,"RT @ValerieSimon: A powerful visual!
#NurseTwitter #PatientExperience #HLTH2022",0,234,https://twitter.com/user/status/1855833283973587371,0.15,Positive
1855832358718468149,2024-11-11 04:38:08+00:00,1716787770,#PatientExperience,"RT @ValerieSimon: A powerful visual!
#NurseTwitter #PatientExperience #HLTH2022",0,234,https://twitter.com/user/status/1855832358718468149,0.15,Positive
1855821801466573037,2024-11-11 03:56:11+00:00,463176918,#PatientExperience,"RT @ValerieSimon: A powerful visual!
#NurseTwitter #PatientExperience #HLTH2022",0,234,https://twitter.com/user/status/1855821801466573037,0.15,Positive
1855815128207257682,2024-11-11 03:29:40+00:00,1397899729,#PatientExperience,"RT @ValerieSimon: A powerful visual!
#NurseTwitter #PatientExperience #HLTH2022",0,234,https://twitter.com/user/status/1855815128207257682,0.15,Positive
1855805158203994427,2024-11-11 02:50:03+00:00,2189848614,#PatientExperience,"RT @ValerieSimon: A powerful visual!
#NurseTwitter #PatientExperience #HLTH2022",0,234,https://twitter.com/user/status/1855805158203994427,0.15,Positive
1855804987911061683,2024-11-11 02:49:22+00:00,259915304,#PatientExperience,"RT @ValerieSimon: A powerful visual!
#NurseTwitter #PatientExperience #HLTH2022",0,234,https://twitter.com/user/status/1855804987911061683,0.15,Positive
1855797450365092198,2024-11-11 02:19:25+00:00,1561577112,#PatientExperience,"RT @ValerieSimon: A powerful visual!
#NurseTwitter #PatientExperience #HLTH2022",0,234,https://twitter.com/user/status/1855797450365092198,0.15,Positive
1855792321310216433,2024-11-11 01:59:03+00:00,1095864383660531714,#PatientExperience,RT @southasianIBD: SAIA is excited to join hands with @MondayNightIBD for an important discussion on the role of intestinal ultrasound in #…,0,16,https://twitter.com/user/status/1855792321310216433,0.3875,Positive
1855133338282987963,2024-11-09 06:20:29+00:00,1485997050470744079,#HealthcareFeedback,RT @yihcoemasaka: Share your experience at our healthcare facilities/drop-in centre! Take 2 mins to fill out our Mabox tools feedback form…,0,1,https://twitter.com/user/status/1855133338282987963,0.0,Neutral
1853763100874269096,2024-11-05 11:35:39+00:00,1252976936894242817,#HealthcareFeedback,Share your experience at our healthcare facilities/drop-in centre! Take 2 mins to fill out our Mabox tools feedback form https://t.co/4rLcwCSUsO. Your input = better services! #HealthcareFeedback #ImprovingServices https://t.co/kc17myUap8,4,1,https://twitter.com/user/status/1853763100874269096,0.625,Positive
1856356023436529827,2024-11-12 15:19:00+00:00,1475709313264103427,hospital experience,"@amerix Which software  do you use to store your records and retrieve for EMR and history of patients .
At https://t.co/GRsjTAfjrQ  we have experience in vast and robust hospital management systems.",0,0,https://twitter.com/user/status/1856356023436529827,0.0,Neutral
1856354339935195204,2024-11-12 15:12:18+00:00,1323749278242738178,hospital experience,"RT @APTUK1: Still time to register to hear Hélio Fazenda, Chief Pharmacy Technician in Aseptic Services at King’s College Hospital, share h…",0,0,https://twitter.com/user/status/1856354339935195204,0.0,Neutral
1856353352302399739,2024-11-12 15:08:23+00:00,41723359,hospital experience,"@ykramerezha @drmoneymatters @GlyphOkieMD @mass_marion @Free2CareHC @PPA_USA @notaproviderMD @realdocspeaks @3girlsmommd @contrarian4data @LeahHoustonMD @j_toomey1 @sonodoc99 @DrJBhattacharya @GallaherCaren @RussReiss @RupaliChadhaMD @eric_novack @LighthouseDPC You are so terribly wrong here. From real life experience, working with a group of physicians to build, equip and staff a successful 78-bed hospital, I can tell you without reservation, that physicians are more than capable. Otherwise, why did the ACA place restrictions on them?",2,0,https://twitter.com/user/status/1856353352302399739,0.22999999999999998,Positive
1856353010059706608,2024-11-12 15:07:01+00:00,337187820,hospital experience,"RT @AramideOyekunle: Quality Assurance Officer at Capitol Hill Hospital

Location: Warri, Delta
Employment Type: Full-time

Bachelor's degr…",0,3,https://twitter.com/user/status/1856353010059706608,0.0,Neutral
1856352205084971293,2024-11-12 15:03:49+00:00,427758321,hospital experience,"RT @MindrayGlobal: What is your dream children's hospital look like? Alex, who was diagnosed with congenital heart disease, shared his expe…",0,13,https://twitter.com/user/status/1856352205084971293,0.0,Neutral
1856352027640463369,2024-11-12 15:03:07+00:00,1648778970031161350,hospital experience,"@ChaskaDaisy @Sassafrass_84 @FreeAndWhiskey Sorry, should have said not always true. Didn't mean to imply your experience not true. I'm glad it worked out for you. I've had other hospital bills that went fine with payments, one that was written off. I was just mad abt paying and being sent to collections.",1,0,https://twitter.com/user/status/1856352027640463369,-0.05885416666666666,Negative
1856351373949886567,2024-11-12 15:00:31+00:00,276910618,hospital experience,"@AlexanderHorne1 @BarbaraRich_law @kimleadbeater I’ve direct experience of Drs falsely/ illegally filling out RESPECT forms and DNRs, against patients wishes.  Saying patient agreed when did not. Thankfully my mother is still alive +well. But if I hadn’t watched hospital like a hawk, she wouldn’t be. I don’t trust this Bill!",0,0,https://twitter.com/user/status/1856351373949886567,-0.09166666666666667,Negative
1856351333076324780,2024-11-12 15:00:21+00:00,1763304043948994561,hospital experience,"CBYON's streamlined registration process leverages hospital-owned equipment for image acquisition, enabling seamless integration with CBYON’s technology.

Experience the future of surgical navigation.

https://t.co/zWsM2MK7Cj

#CBYON #SurgicalInnovation #ImageRegistration #OArm",0,0,https://twitter.com/user/status/1856351333076324780,0.05,Positive
1856351278827192418,2024-11-12 15:00:08+00:00,1214550080260378624,hospital experience,"Our credit card-sized reasonable adjustment cards can help support a more positive hospital experience for our patients. 

Fill out an application to request one here: https://t.co/vmW0rr2pMF https://t.co/8D0bpUTLHw",0,0,https://twitter.com/user/status/1856351278827192418,0.3090909090909091,Positive
1856351070869463343,2024-11-12 14:59:19+00:00,3871331249,hospital experience,"RT @NiSibeal: @johnsweeneyroar @cjsnowdon …he went downhill fast &amp; they almost lost him during the 4 days he was in the NICU.

Hospital acq…",0,1,https://twitter.com/user/status/1856351070869463343,0.2,Positive
1856350656149225551,2024-11-12 14:57:40+00:00,276910618,hospital experience,"@kimleadbeater I have direct experience of Doctors falsely and illegally filling out RESPECT forms and DNRs, against patients wishes.  Saying the patient agreed when they did not.  Thankfully my mother is still alive and  well. But if I had not watched hospital like a hawk, she wouldn’t be.",0,0,https://twitter.com/user/status/1856350656149225551,-0.17500000000000002,Negative
1856350475966136416,2024-11-12 14:56:57+00:00,14567385,hospital experience,"RT @livewellonsea: Have you been discharged from a hospital in mid or south Essex since August 1, 2024? @MSEssex_ICS want to hear from you!…",0,1,https://twitter.com/user/status/1856350475966136416,0.0,Neutral
1856349513310486882,2024-11-12 14:53:07+00:00,1167890283310329856,hospital experience,"https://t.co/dswI59a29N

I see so many clients who want to be sectioned or taken to hospital. Explaining to them that the reality is frightening and restrictive, a really difficult experience for last ditch help, is usually something they have no concept of.",0,0,https://twitter.com/user/status/1856349513310486882,-0.15,Negative
1856348928368672993,2024-11-12 14:50:48+00:00,1154634271555899392,hospital experience,"@AxisBank 
I wish to point out that Axis Bank (loan centre ) Rajkot near synergy hospital the support staff are very casual and it took 1 hour to attend my grievance .so pitiful experience which I did not expect ,very casual mannered staff .out of 5 only 3 counters manned @2 p.m.",0,0,https://twitter.com/user/status/1856348928368672993,-0.30000000000000004,Negative
1856345624075014558,2024-11-12 14:37:40+00:00,3044566395,hospital experience,"Have you been discharged from a hospital in mid or south Essex since August 1, 2024? @MSEssex_ICS want to hear from you! Your feedback will help improve discharge processes, community support and care. 

📝 Share your experience and make a difference: https://t.co/MR8Ca6VcxM https://t.co/U83wq3u6Cy",1,1,https://twitter.com/user/status/1856345624075014558,0.0,Neutral
1856345181588492665,2024-11-12 14:35:55+00:00,1514189705411276802,hospital experience,"Hiring!!

Job Role: Quality Assurance Officer at Capitol Hill Hospital

Location: Warri, Delta

Bachelor's degree in Healthcare Administration, Public Health, or a related field
Minimum 2 years of experience in healthcare quality assurance or a related field.",0,0,https://twitter.com/user/status/1856345181588492665,0.0,Neutral
1856345179256443326,2024-11-12 14:35:54+00:00,80402562,hospital experience,"@cv_cev Hmm, in my 5 year experience of hospital governance IPC is very much the domain of the director of nursing. Woe betide any doctor who does not follow the IPC Nurse's rules! So why does Wormald think differently?",1,0,https://twitter.com/user/status/1856345179256443326,0.1625,Positive
1856343376389357875,2024-11-12 14:28:44+00:00,1679354030147895301,hospital experience,"RT @KailashHealth: Recovering with Kailash Hospital's #Physiotherapy can be a life-changing experience!

After surgery, injury, or illness,…",0,2,https://twitter.com/user/status/1856343376389357875,0.0,Neutral
1856341570498220425,2024-11-12 14:21:34+00:00,1225008251701538816,hospital experience,RT @Chi_SystmOne: Incredible experience to be part of the opening of the Vinmec Smart City Hospital. Vinmec are leveraging SystmOne to revo…,0,1,https://twitter.com/user/status/1856341570498220425,0.5571428571428572,Positive
1856339772903403537,2024-11-12 14:14:25+00:00,337187820,hospital experience,"RT @AramideOyekunle: Registered Nurse

Salary: N150,000 - N200,000 per month.
Location: Agbara, Lagos
Employment Type: Full-time

Oversee n…",0,4,https://twitter.com/user/status/1856339772903403537,0.0,Neutral
1856339518317592994,2024-11-12 14:13:24+00:00,2740347248,hospital experience,"Incredible experience to be part of the opening of the Vinmec Smart City Hospital. Vinmec are leveraging SystmOne to revolutionise patient care, utilising AI-driven solutions for safe, efficient and truly patient-centred care 🇻🇳

Special thanks to @ukinvietnam for the support! https://t.co/RrpRfpx1CQ",2,1,https://twitter.com/user/status/1856339518317592994,0.4442857142857143,Positive
1856338281115595013,2024-11-12 14:08:29+00:00,3187300358,hospital experience,"Here’s a sneak peek at the fantastic time we had at Aster Hospital Qusais during the launch of the Leajlek Privilege Card.

We witnessed how the card serves as a gateway to exclusive health services, enhancing our patients' healthcare experience by offering discounts. https://t.co/EkEt2V9UI2",0,0,https://twitter.com/user/status/1856338281115595013,0.4,Positive
1856337472864526381,2024-11-12 14:05:17+00:00,1790474818162221057,hospital experience,"@CharlesFLehman @ferenstein @TheFP Dude, the hospital data isn't from online surveys. Neither is this: https://t.co/cABgJatVNT

It's unscientific and misleading to conflate cannabis, ketamine, and the substances in Q4. Decades of experience in Netherlands and other countries undermine your argument on legalization",2,0,https://twitter.com/user/status/1856337472864526381,-0.125,Negative
1856336151365464103,2024-11-12 14:00:02+00:00,1839253334659588096,hospital experience,"Job: Coder Rep II
Company: Cincinnati Children's Hospital
Schedule: Day schedule, local time zone
Salary/Pay: $25.05 - $30.75 per hour
Duration: Permanent
Location: Remote

🗒️High school diploma or equivalent

🗒️2+ years of work experience Certified Professional Coder (CPC),… https://t.co/kK5PMDX7rx",0,0,https://twitter.com/user/status/1856336151365464103,0.0,Neutral
1856335065258574220,2024-11-12 13:55:43+00:00,1042572835,hospital experience,"RT @AramideOyekunle: Pharmacist at Capitol Hill Hospital

Location: Warri, Delta
Employment Type: Full-time

Licensed Pharmacist in good st…",0,2,https://twitter.com/user/status/1856335065258574220,0.7,Positive
1856334115009655019,2024-11-12 13:51:56+00:00,1846646309639671810,hospital experience,"RT @AramideOyekunle: Quality Assurance Officer at Capitol Hill Hospital

Location: Warri, Delta
Employment Type: Full-time

Bachelor's degr…",0,3,https://twitter.com/user/status/1856334115009655019,0.0,Neutral
1856333003699409329,2024-11-12 13:47:31+00:00,3305821185,hospital experience,"@1FredSosa @SarahSaysWhatev Funny you should bring that up. A kid I know broke his arm and didn't have insurance. Worked with the hospital and paid $100.

Something's broken in the system yes, but socialism only makes it worse. Reference the VA, something I have too much experience with.",0,0,https://twitter.com/user/status/1856333003699409329,-0.07,Negative
1856332889773736126,2024-11-12 13:47:04+00:00,869530262161567744,hospital experience,"Quality Assurance Officer at Capitol Hill Hospital

Location: Warri, Delta
Employment Type: Full-time

Bachelor's degree in Healthcare Administration, Public Health, or a related field
Knowledge of ISO operations and practices is an added advantage.
Minimum 2 years of experience… https://t.co/2b5MZ2fLgS",5,3,https://twitter.com/user/status/1856332889773736126,0.0,Neutral
1856332872560374112,2024-11-12 13:47:00+00:00,337187820,hospital experience,"RT @AramideOyekunle: Pharmacist at Capitol Hill Hospital

Location: Warri, Delta
Employment Type: Full-time

Licensed Pharmacist in good st…",0,2,https://twitter.com/user/status/1856332872560374112,0.7,Positive
1856332754574516473,2024-11-12 13:46:32+00:00,869530262161567744,hospital experience,"Pharmacist at Capitol Hill Hospital

Location: Warri, Delta
Employment Type: Full-time

Licensed Pharmacist in good standing with the state board of pharmacy.
Minimum of 2 years of experience in a hospital or retail pharmacy setting preferred.
Excellent communication and… https://t.co/fBpTB6JuWc",4,2,https://twitter.com/user/status/1856332754574516473,0.85,Positive
1856401897823023335,2024-11-12 18:21:17+00:00,1266507888761212929,patient satisfaction,RT @IARS_Journals: Does #Race and #Ethnicity Between the Patient and #Anesthesia Team Affect #Patient #Satisfaction with #Pain Management D…,0,1,https://twitter.com/user/status/1856401897823023335,0.0,Neutral
